headline,label
"Why BJP keeps raising Naveen Patnaik’s health, and why BJD blames an Odisha BJP face",0
Decode Politics: Fresh call to table Shah Commission probe on Emergency. Where is the ‘lost’ report?,0
"Congress stays out of J&K govt over ‘lack of statehood’, but hints window to joining is open",0
"Sole National Conference MP does not join all-party delegation, says informed in advance",0
"Congress says U.S. trade deal ‘mortgages’ farmer interests, energy security and digital autonomy",0
"Tapping into ‘Brahmin vs Thakur’ narrative, SP takes up the cause of Brahmins in UP",0
Why Punjab’s Dalits are a divided house over SC sub-categorisation verdict,0
"Amid CAA talk, citizenship turns sour for lives caught in India-Bangla enclave swap",0
"Congress contacted me about demand for special Parliament session, told them not the right time: Supriya Sule",0
Three reasons Chandrababu Naidu’s TDP is keeping quiet on Gautam Adani indictment,0
Delhi exit polls: How accurate were they in the last three elections?,0
What PM Modi spoke about on Lex Fridman podcast: How RSS moulded him to why BJP is so successful,0
"Ahead of bandh by protesting farmers, traders’ body distances itself, says ‘Punjab hurting’",0
‘Ghazi Baba shehar mein hai’: How celebrated cop Vijay Raman took down Parliament attack mastermind,0
"From the Urdu Press: ‘Question not if war has flared up… But can anyone control endgame’, ‘Rahul pitch for English, mother tongues on point’",0
J&K quota row may flare up as govt data reveals the big Jammu-Kashmir gap,0
A Congress self-goal and a bitter fight with Centre: What a fractured political terrain tells us,0
Resolving differences among warring groups in Manipur will take time: Mohan Bhagwat,0
"Government committed to welfare of journalists, says Minister",0
Manmohan remained focused on economic growth as PM despite strong contrary views: Montek,0
Indian Embassy in Tehran reiterates its citizens to leave Iran,0
BJP’s ‘Beti Bachao’ slogan rings hollow amid Ankita Bhandari murder case revelations: Congress,0
Clandestine and illegal nuclear activities are in keeping with Pakistan’s history: India,0
"0, 0, 0, and 3 saved deposits across 70 seats: What brought Delhi Congress here",0
Why CPM in Kerala is in a bind over P Anvar’s allegations,0
"Today in Politics: BJP CMs to continue brainstorming on polls, strategies; PM Modi to address ‘Mann ki Baat’",0
"Jawaharlal Nehru’s writings are not just history, they are record of India's evolving conscience, says Rahul Gandhi",0
All transfers are to be made in public interest: Government on High Court judges' transfers,0
Sikh relic brought to Patna from Delhi after over 300 years,0
‘Congress weakening INDIA bloc by being rigid’: Allies continue to hurl brickbats after Haryana poll loss,0
Gopal Kanda’s one-MLA party may have its pick for Assembly polls: New ally BJP or former friend Congress,0
Nitish’s flip-flops: How returning to NDA fold has paid off for JD(U),0
SC declines quota for promotee judges in Higher Judicial Service,0
"As Haryana BJP chief deals with the fallout of gang-rape allegation, BJP waits and watches",0
Home Ministry for talks with Ladakhi leaders in last week of January,0
"CBI books former Punjab & Sind Bank branch heads in ₹1,621 crore mule account scam",0
"Narayana Murthy, apathy, and a boycott call: How Karnataka govt caste survey has hit a snag in Bengaluru",0
CRPF Delhi Group Centre marks 150th anniversary of Vande Mataram,0
"In absence of a wave, ripples in Rajasthan’s ‘Jat land’: BJP and Modi versus local factors",0
"Nationalism is ‘not an issue in India’, says RSS chief Mohan Bhagwat",0
U.S. shuts down 200 ‘illegal’ online pharmacies tied to an India-based criminal organisation,0
"PM Modi, Croatia PM discuss ways to add momentum to bilateral ties",0
Supreme Court upholds dismissal of Christian Army officer who refused to enter inner part of regimental temple for pooja,0
‘Manipur Dy CM Nemcha Kipgen has to bear responsibility for consequences of joining govt’: Kuki-Zo Council,0
"Centre moves to restore popular govt. in Manipur, holds review meets",0
"India, France renew defence cooperation for 10 years, call to boost military partnership",0
Looking forward to Israel visit: PM Modi,0
"Swiggy, Zomato, Magicpin see order surge on New Year Eve, negligible impact of gig workers' strike",0
"Chief Information Commissioner appointments in 'two or three' weeks, Centre tells SC",0
Takeaways from KCR’s first rally in almost 2 years: Invoking Lord Ram to calling for dialogue with Naxals,0
Beyond Mahayuti: BJP’s rural inroads in Maharashtra bolster plans for solo dominance by 2029,0
Today in Politics: What Parliament is set to discuss today and how the Congress is stepping up ‘electoral fraud’ pitch,0
Has Smriti Irani changed her tune on Rahul Gandhi? A look before and after Lok Sabha polls,0
BJP’s checklist for UP debacle: What factors is the party looking at?,0
"Geniben, the giant slayer of Gujarat, who ‘crowd-funded’ her campaign",0
"After the Punjab flood, an avalanche: AAP leaders put up videos of their rescue efforts",0
"In east UP stronghold, ‘absent’ Brij Bhushan is ubiquitous as he steers son’s bid from shadows",0
"In Punjab, why BJP has been accused of ‘interference in Sikh affairs’",0
"No break for Mehbooba, second poll loss set to mount problems for PDP",0
CM Soren pays tributes to Kharsawan tribal martyrs: What was the massacre likened to ‘Jallianwala Bagh’,0
"EC using ‘very restrictive’ software tools unable to fathom ‘natural differences’, says Supreme Court",0
Catholic Bishops' body condemns attacks on Chirstians ahead of Christmas,0
"A month on, Delhi BJP govt walks the talk, with L-G now a ‘connector’",0
Today in Politics: MLAs of strife-torn Manipur to meet Amit Shah in Delhi; Jaishankar in Pakistan for SCO summit,0
Sonia Gandhi admitted to Delhi's Ganga Ram Hospital; condition stable,0
"BJP again attacks Rahul Gandhi alleging Soros link, claims he met 'enemies of India' in Germany",0
Policeman killed in Udhampur encounter; operation under way as terrorists flee into forests,0
"In Imamganj battle, Manjhi prestige at stake as voices target Nitish govt over prohibition",0
"Union Budget 2026: Will bolster India’s global image as attractive investment destination, says Amit Shah",0
"Presidential Reference: Supreme Court verdict on November 20 on fixing timeline for President, Governors to clear bills",0
Why AAP has stepped up Hindu outreach in Punjab: Promising Temple Act to setting up caste boards,0
Media bodies seek new chairperson for Press Council of India,0
"It is not just allies, BJP faces new equations within",0
"Days after Mohan Bhagwat’s concern, RSS-linked magazine says ‘truth’ of disputed sites key to ‘civilisational justice’",0
"Who is Justice Ranjana Desai, head of Gujarat panel on Uniform Civil Code?",0
"Seeking Opposition space, BJD puts weight behind OBC reservation in Odisha",0
"My mother’s daughter: In her first poll battle, Bansuri Swaraj underlines this message",0
IAF to stage grand fly-past over Brahmaputra in Guwahati on November 9,0
Manipur MP Bimol Akoijam: ‘Rs 500 crore for rehabilitation adds to humiliation … need much larger economic package’,0
"With Haryana win, BJP bucks sliding trend in several Hindi heartland states",0
I never deviated from party line: Congress MP Shashi Tharoor,0
"Not easy to erase Sanatan Dharma, culture: Amit Shah on Somnath temple rebuilding",0
"RSS hired Pakistan-linked lobbying firm for work in U.S., says Congress",0
"6 stanzas vs 2 stanzas: Why Vande Mataram’s 150-year journey has iconic, contested legacy",0
High drama at Punjab Congress meet as Channi challenges Jat Sikh dominance in party,0
"‘SC said declared foreigners should be deported, Assam govt has taken it to mean something very different and for push backs’: Petitioner",0
Nitin Nabin: The quiet climb to the helm,0
"Delhi Red Fort blast: All responsible will be brought to justice, says PM Modi",0
"Coldplay: The show goes on, and on, for BJP, Gujarat govt",0
Gig and platform workers to strike work on December 31,0
"In BJP, INDIA bloc battle for Jharkhand, why Santhal Pargana has become Ground Zero",0
Mamata’s temple politics: West Bengal CM set to inaugurate Jagannath temple in coastal town next month,0
Late Seemanchal heavyweight Taslimuddin’s sons head for a clash again in region,0
New digital schemes will ‘de-unionise’ workers: Construction workers federation,0
"Rekha Gupta on one side, Atishi on the other: The Capital duo",0
"As Sena (UBT), MNS eye tie-up, a question hovers: Is Raj Thackeray key to civic polls?",0
Why AAP’s win from behind in Amritsar civic polls could drag it down,0
INDIA bloc unease grows amid anger against Mamata govt ‘fumbles’ in Kolkata rape-murder,0
"Under 6% of BJP’s donations came from individuals, Congress share 26%",0
Could all 6 Congress MLAs move to JD(U): Bihar buzzes with talk of MLA crossovers,0
"As Piyush Goyal says ‘don’t blame Punjab for Delhi pollution’, is BJP planning to pivot?",0
"Rahul Gandhi skips court appearance in defamation case, next hearing on February 20",0
Now revenue officials in AAP govt’s crosshairs amid renewed anti-corruption drive in Punjab,0
CM Bhagwant Mann puts in his all — including setting up second home in Jalandhar — ahead of key bypoll,0
"Decode Politics: Phule, Tilak, and Shivaji’s samadhi — the latest Maharashtra row",0
"Jaishankar, Rubio discuss India-U.S. ties, global issues on ASEAN sidelines",0
Vijay not named in Karur stampede FIR: Why DMK govt is treading carefully around Tamil superstar,0
"In Yadav bastions won by BJP last time, a reconsolidation around Mulayam’s nephews",0
N K Singh on Bihar economy: ‘Sustaining high growth of last 3 yrs should be aim … it is necessary but not sufficient for job creation’,0
Karnataka BJP leader arrested in Anna Bhagya rice theft case: Who is Manikanth Rathod?,0
Rahul ‘insulted’ northeast by not wearing Gamosa at reception hosted by President: BJP,0
"‘Mumbai being handed over to Gujarat’: Why Raj, Uddhav Thackeray have fallen back on an old faultline ahead of BMC polls",0
RSS-linked weekly blames BJP’s poor Maharashtra Lok Sabha show on NCP tie-up,0
PM talks of 10 times Manipur has been under President’s rule. A look at why and when,0
Why RJD has fallen back again on the Shahabuddin factor in Bihar’s Siwan,0
Supreme Court grants interim bail to Jyoti Jagtap in Bhima-Koregaon case,0
"Each Minister handles his responsibility, says Piyush Goyal on trade deal, Russian oil",0
"As Prakash Karat returns as CPM’s interim leader, what is next for the party",0
"In Rajasthan’s Ganganagar, an election under the looming shadow of a drug crisis",0
Backroom Brief | On a wing and a prayer: How Biren Singh is making his moves to stage a comeback,0
Yamuna Boat Tourism Project will offer a green tourism experience with electric-solar boats,0
"Exclusive | Behind closed doors, at Amit Shah-EPS meeting, BJP’s demand: Tamil Nadu power sharing, 3 ministers and 56 seats",0
"Ravi Shankar Prasad: ‘Senior Congress leaders have backed us… I urge Rahul Gandhi, why give Pakistan something to play with’",0
Child trafficking and commercial sexual exploitation a ‘deeply disturbing reality’ in India: Supreme Court,0
"‘Vote theft’: Unease in BJD ranks as party protests, but at a distance from INDIA",0
"BJP received ₹6,088 crore in donations in 2024-25, nearly 12 times more than the Congress",0
"Amit Shah targets Opposition for stalling Parliament, but BJP once thought otherwise: ‘Not allowing House to function a form of democracy’",0
"Campaigner Kejriwal’s entry plus rebels’ presence: Congress, BJP do the math in Haryana",0
Today in Politics: Amit Shah likely to initiate Constitution debate in Rajya Sabha; Akhilesh Yadav may attend AAP’s Mahila Adalat,0
"What interim bail for Arvind Kejriwal means for AAP, INDIA bloc",0
"UCC: PM brings it up in Independence Day speech, wary allies reiterate ‘consensus’, wait for clarity",0
"Agricultural, dairy sectors protected in India-U.S. trade deal: Piyush Goyal in Parliament",0
"The Punjab question for AAP: Can it meet its own raised bar with zero power bills, mohalla clinics?",0
