headline,label,confidence
ED files supplementary prosecution complaint against 56 accused in Amtek Auto ‘bank loan fraud’ case,non-sarcastic,1.0
"In Jayant Sinha’s elevation, Congress sees election code violation",non-sarcastic,0.95
No let-up in war of words between Congress leaders and Tharoor,non-sarcastic,1.0
ED to EC to Ladakh: Opp lines up issues; Govt readies Bills as House meets today,non-sarcastic,0.95
Rival TN Cong faction blames PC for poll defeat,non-sarcastic,1.0
Assembly polls: Major exit polls predict BJP govt in Jharkhand,non-sarcastic,1.0
Congress CM Revanth Reddy in a spot as land for pharma hub comes under a cloud,non-sarcastic,0.9
Embassy in Guatemala concerned about Indians illegally entering Central America,non-sarcastic,1.0
"Congress promotes just one surname, ignores others: Ram Madhav",non-sarcastic,1.0
"India, Italy announce joint initiative for co-op in combating financing of terrorism as PM Modi meets Meloni",non-sarcastic,1.0
Supreme Court junks plea challenging validity of BNSS provisions on appointment of prosecution officers,non-sarcastic,1.0
610 antiquities retrieved from six countries including U.S. during 2020-24: Govt,non-sarcastic,1.0
Delhi High Court reserves order on MP Rashid’s plea to attend Parliament in custody,non-sarcastic,1.0
"Extremely rewarding day meeting U.S. congressmen, senators at Capitol Hill: Tharoor",non-sarcastic,1.0
Supreme Court to hear plea to stop cash donations to political parties,non-sarcastic,1.0
Rahul Gandhi demands PM’s intervention to save tariff-hit textile sector,non-sarcastic,1.0
Farmer leader Dallewal: ‘It is aar paar ki ladai… I made my will (for family)… Will not end fast until our demands are met’,non-sarcastic,1.0
Nitish Kumar hits back at Rahul Gandhi for questioning his claims,non-sarcastic,0.95
All-party delegations head to global capitals to highlight impact of Pakistani cross-border terrorism,non-sarcastic,0.95
"15 States, UTs selected for Republic Day parade; Delhi tableau not approved by expert panel",non-sarcastic,0.95
"In DUSU polls, BJP, Cong take gloves off, line up key faces, national planks",non-sarcastic,0.95
"Government notifies rules enabling greater ‘jointness’, command efficiency in armed forces",non-sarcastic,0.95
The caste message to ridding Modi of his aura: Rahul Gandhi does a post-Lok Sabha results recast for US tour,non-sarcastic,0.9
Indian Navy chief calls on Sri Lankan PM in Colombo,non-sarcastic,1.0
"When is Union Budget of India? Date, time & key details",non-sarcastic,1.0
"Derecognised: Congress, govt spar over action on IIT Madras students’ body",non-sarcastic,1.0
"Govt must take first step to build a consensus, says Jairam",non-sarcastic,0.95
"SC order releasing Rajiv Gandhi assassination convicts: ‘Problematic, unacceptable,’ says Cong; ally DMK differs",non-sarcastic,1.0
Prasar Bharati launches ‘Creator’s Corner’ on DD News,non-sarcastic,1.0
6 takeaways from BJP’s Jharkhand manifesto as Amit Shah unveils roadmap,non-sarcastic,1.0
How drones are the new face of warfare,non-sarcastic,1.0
M.P. BJP worker files complaint after social media users claim he ‘abused’ PM Modi in Bihar,non-sarcastic,0.95
"Mamata Banerjee’s speech at Oxford disrupted, as protestors raise RG Kar issue",non-sarcastic,1.0
Fiscal deficit at 46.5% of full-year target at October-end: Govt data,non-sarcastic,1.0
"Govt. seeks feedback on draft Bill to regulate pesticides, promote ‘safe and effective’ use",non-sarcastic,0.95
"Congress in attack mode, to meet Governor today",non-sarcastic,0.9
"Robert Vadra walks to ED’s office, records statement in 2008 Haryana land deal case",non-sarcastic,1.0
What is the significance of the Census? | Explained,non-sarcastic,1.0
Ahmedabad air crash: ‘We could not determine if the victims were children or adults’,non-sarcastic,1.0
Supreme Court to hear plea seeking CBI probe into Karur stampede on October 10,non-sarcastic,1.0
Sharad Pawar frustrated as his PM dream remains unfulfilled: Gopinath Munde,non-sarcastic,0.9
Meghalaya-based insurgent group HNLC banned for another five years,non-sarcastic,1.0
Youth vote and union pushback: Why Haryana back-pedalled on university loan decision,non-sarcastic,0.95
"Mulayam Singh Yadav deserts Nitish-Lalu, Sharad says will win him back",non-sarcastic,0.95
BSF detains 13 Bangladeshis in north Tripura,non-sarcastic,1.0
"Sonia, Rahul Gandhi prompting bid to polarise, says BJP",non-sarcastic,0.95
"Welfare board for nomadic, denotified groups tells PM it needs funds, staff, permanent commission status",non-sarcastic,1.0
"Opposition united at all-party meeting, demands discussions on SIR, national security, federal issues",non-sarcastic,0.9
"Nearly 30,000 deleted electors in Bihar seek inclusion: Election Commission",non-sarcastic,1.0
Assam election — It’ll be battle between me and Modi: Gogoi,non-sarcastic,0.95
India urges citizens to avoid non-essential travel to Iran,non-sarcastic,1.0
Government to launch cashless treatment scheme of up to ₹1.5 lakh for road accident victims,non-sarcastic,1.0
LDF to hold protest march seeking Mani resignation on November 25,non-sarcastic,1.0
Congress attacks PM for ‘silence’ over Trump’s claims,non-sarcastic,1.0
The Hindu Impact: SC orders CAQM to submit report on increase in stubble burnt area in Punjab and Haryana,non-sarcastic,1.0
Italian Deputy PM Antonio Tajani to visit India from April 11-12: MEA,non-sarcastic,1.0
Former PM Manmohan Singh dies at 92,non-sarcastic,1.0
"8,710 agricultural cooperative societies set up so far, 27% of target achieved: Shah tells Parliament",non-sarcastic,1.0
"BJP cites feedback from workers, says confident of win in Delhi",non-sarcastic,0.95
India to upgrade ‘technical mission’ in Kabul to the status of Embassy: Jaishankar,non-sarcastic,1.0
Closely monitoring situation in Iran; no reports of any Indian being killed during protests: Govt.,non-sarcastic,1.0
Today in Politics: PM Modi to mark IMD’s 150th foundation day; jailed Punjab MP Amritpal Singh to launch party,non-sarcastic,1.0
Dhankhar to give ruling on Rajya Sabha members leaving House right after completing speech,non-sarcastic,0.95
Today in Politics: SC to hear a plea on Justice Varma case; Waqf Bill protests continue,non-sarcastic,1.0
Congress picks Jebi Mather as Rajya Sabha candidate from Kerala,non-sarcastic,1.0
"Bihar electoral roll revision: Why 3 papers SC suggests widen net, dial down panic",non-sarcastic,0.9
"‘Mamata’s aversion to Left, poll concerns behind TMCP’s silence over JNU row’",non-sarcastic,0.9
Courts must not use ‘abetment of suicide’ charge just to assuage distraught family of deceased: SC,non-sarcastic,1.0
Sonia Gandhi wins by over 3.52 lakh votes,non-sarcastic,1.0
"Rajasthan BJP leader Vasudev Devnani: ‘Teaching Akbar won’t inculcate patriotic spirit in students, teaching them Maharana Pratap will boost it.’",non-sarcastic,0.95
"From Ram temple to law on cow slaughter, VHP presents its wishlist",non-sarcastic,0.95
"Congress not aggressive enough, says Sharad Pawar",non-sarcastic,1.0
Midnight raid on African women: Court seeks final status report,non-sarcastic,0.95
"India, Bangladesh exchange detained fishermen",non-sarcastic,1.0
"PDP rout in Valley: Down to 3, party’s worst showing since inception in 1999",non-sarcastic,1.0
Lok Sabha MPs seek social security measures for workforce,non-sarcastic,1.0
"Who is Gyanesh Kumar, the new Chief Election Commissioner",non-sarcastic,1.0
"Azad launches party, seeks to undo ‘wall’ between Jammu, Valley",non-sarcastic,1.0
Stray dogs case: SC refuses to go into allegation of harassment of women dog feeders,non-sarcastic,1.0
"Nearly 44,000 startups registered in 2025, highest since the launch of Startup India: PM Modi",non-sarcastic,0.95
"Decode Politics: Hemant Soren in, Champai out, why and what now",non-sarcastic,1.0
Petition dismissed after Nashik dargah withdraws it from the Supreme Court,non-sarcastic,1.0
RSS arm seeks clarity on draft guidelines on biosimilars,non-sarcastic,1.0
PM Modi witnesses IAF aerial show at emergency landing facility in Assam,non-sarcastic,1.0
"In Ghazipur seat, Mukhtar Ansari’s death remains a factor as brother contests, shadowed by ‘disqualification’",non-sarcastic,0.95
"On Republic Day eve, Vande Bharat Express touches base in Kashmir for first time",non-sarcastic,1.0
Lok Sabha passes resolution for election of two House members to IISc Bengaluru Council,non-sarcastic,1.0
TDP-BJP tie up: Hard choice for minority voters,non-sarcastic,0.95
"All military bases, systems remain fully operational: DG Air Operations",non-sarcastic,0.95
"In run-up to Nagpur violence, how the air was heating up",non-sarcastic,1.0
"New BSP leader Imran Masood says their eye on uniting Muslim, Dalit numbers",non-sarcastic,0.95
BJP acknowledges Ramdev’s countrywide campaign during LS polls,non-sarcastic,0.9
"In terror zone, their vote is for roads, houses and hospital",non-sarcastic,0.95
"Kirron Kher, Gul Panag file nomination for Chandigarh Lok Sabha seat",non-sarcastic,1.0
Need to go full throttle on indigenous defence systems: DRDO ex-chief Satheesh Reddy,non-sarcastic,1.0
"No such category as ‘suspicious voters’ under law, EC tells Rajya Sabha",non-sarcastic,0.95
"India to push for accountability, fair financing, green credit at COP29: Delegates",non-sarcastic,0.95
"Newsmaker | Rohith Chakrathirtha, the man facing the heat in Karnataka textbook row",non-sarcastic,0.95
"No fund crunch but bureaucratic delay, says Union Minister Gadkari on execution of big projects",non-sarcastic,0.95
"Once notorious for crime, voters in this part of Bihar tilt towards NDA but corruption a sore point",non-sarcastic,1.0
Rains highlights: Red alert in 8 Kerala districts; IMD predicts heavy rainfall over northeastern states,non-sarcastic,1.0
Election Commission is a 'failed institution': Kapil Sibal,non-sarcastic,0.95
"Between BJP and power bid, Hemant evolved and assured",non-sarcastic,0.9
"As the Sangh speaks up, deciphering its signals to the BJP",non-sarcastic,0.9
"Online gaming platforms increasingly being used by terrorists for propaganda, radicalisation, recruitment, and fundraising: FATF report",non-sarcastic,1.0
Chhath Puja: Special trains on tracks; AAP & BJP lock horns over Delhi arrangements,non-sarcastic,0.95
"Vikram Misri online trolling row: Former diplomat, politicians come out in support",non-sarcastic,1.0
IMD forecasts a developing depression over Bay of Bengal,non-sarcastic,1.0
BJP hopes to upset political order in West Bengal,non-sarcastic,1.0
"Centre launches ASHA, an AI platform to gather PDS feedback",non-sarcastic,1.0
"Anurag Thakur free to participate in BCCI affairs, Supreme Court says; modifies 2017 order",non-sarcastic,1.0
"4 militants among 5 held in Manipur, 26 firearms recovered in separate operations",non-sarcastic,1.0
DA case: Court asks AIIMS director to examine INLD leader Ajay Chautala,non-sarcastic,1.0
"Good results open the door, bad results spell doom: Narendra Modi",non-sarcastic,0.95
BJP pulls up own legislator for fielding relative in upcoming panchayat polls,non-sarcastic,0.95
Lok Sabha polls: Snowfall plays spoilsport for campaigners in J&K,non-sarcastic,1.0
"CJI mulls virtual-only hearings in Supreme Court due to pollution, says felt unwell when he went for walk",non-sarcastic,0.95
"Raza Khan, cleric who issued fatwa against Taslima, floats another party",non-sarcastic,0.95
NDA Parliamentary party meeting on February 3,non-sarcastic,1.0
Supreme Court non-committal about early hearing of plea to register an FIR in Justice Yashwant Varma incident,non-sarcastic,0.95
"Denied public meet at Varanasi, Modi questions EC’s neutrality",non-sarcastic,1.0
"11 years of Modi govt 'golden period' of resolve, dedication towards public service: Amit Shah",non-sarcastic,0.95
"Jharkhand migrant caught in crossfire in Saudi Arabia dies, Govt makes effort to bring back body",non-sarcastic,1.0
Why PM Modi keeps bringing up a caste clash of 14 years ago in Haryana,non-sarcastic,0.9
Supreme Court reverses order barring Allahabad High Court judge from hearing criminal cases,non-sarcastic,1.0
‘Polls an option only if no possibility of any govt’,non-sarcastic,0.9
Today in Politics: Centre to hold talks with protesting farmers in Chandigarh,non-sarcastic,1.0
"After BJP’s charge, Congress distances itself from leaders’ remarks",non-sarcastic,0.95
NCC cadets assisted authorities during Operation Sindoor: Lt. Gen. Virendra Vats,non-sarcastic,1.0
Lok Sabha interpreters relay proceedings in real time in 18 languages,non-sarcastic,1.0
Sonia Gandhi condemns Garissa University attack in Kenya,non-sarcastic,1.0
"Himanta Sarma blames Congress for clash at Assam evicted site, says ‘can summon Rahul, Kharge’",non-sarcastic,0.9
"Air India bus catches fire at Delhi Airport, no casualty",non-sarcastic,0.0
"Kumar Vishwas alleges his family asked to leave Amethi, AAP workers detained",non-sarcastic,1.0
PM Modi returns from a three-day visit to South Africa,non-sarcastic,1.0
"JD(U) rebels oppose ‘outsider’ candidates for RS poll, voice support for Sharad Yadav",non-sarcastic,0.95
IRCTC has stopped paying compensation to passengers for delays in private trains: RTI,non-sarcastic,0.95
Samajwadi Party row LIVE: Mulayam’s party on brink of split as CM sacks Shivpal; Ramgopal expelled,non-sarcastic,1.0
NITI Aayog suggests reduced ‘core’ grant support for State S&T bodies,non-sarcastic,0.0
Army-mentored schoolgirl on Tibet border makes it to Sainik School,non-sarcastic,1.0
Air India Ahmedabad plane crash: Grief-stricken kin give DNA samples to identify victims,non-sarcastic,1.0
"Interim bail for journalist Mahesh Langa to continue, Supreme Court says",non-sarcastic,1.0
Could Vijay’s party be the draw as polls stir TN’s crowded political space?,non-sarcastic,0.95
"Arms dealer Sanjay Bhandari opposes ED’s plea to declare him ‘fugitive’, calls his stay in U.K. legal",non-sarcastic,1.0
MNS blueprint fails to connect with voters,non-sarcastic,1.0
Foreign money being spent on religious conversions is an open secret: Venkaiah Naidu,non-sarcastic,1.0
Today in Politics: Amit Shah likely to initiate Constitution debate in Rajya Sabha; Akhilesh Yadav may attend AAP’s Mahila Adalat,non-sarcastic,0.95
"In Gujarat polls, NOTA down by 9%, higher in tribal, Dalit seats",non-sarcastic,1.0
TRS candidate from Chevella declares assets of over Rs 500 cr,non-sarcastic,0.95
CEC Rajiv Kumar cautions against fake narratives that erode the trust of the electorate,non-sarcastic,0.95
T.N. Assembly poll: Congress identifies 70seats to field candidates,non-sarcastic,1.0
