headline,label,confidence
A total of 18 Bangladeshi infiltrators sent back from Assam: CM Himanta Biswa Sarma,non-sarcastic,1.0
Jagdeep Dhankhar resignation: Election Commission has to hold election of Vice-President immediately,non-sarcastic,1.0
"Parliament Monsoon Session Day 4 Highlights: Lok Sabha, Rajya Sabha adjourned for the day amid Opposition protests",non-sarcastic,1.0
Supreme Court flags ‘grave discrimination’ in benefits for cadets injured during military training,non-sarcastic,1.0
SC to again hear case in which it had rebuked High Court judge for ‘absurd’ order,non-sarcastic,0.9
Top Trump aide accuses India of financing Russia's war in Ukraine,non-sarcastic,1.0
Election Commission appoints two additional secretaries as observers for vice-presidential poll,non-sarcastic,1.0
India sets eyes on $1-trillion semiconductor market; PM promises faster approvals,non-sarcastic,1.0
Army says no ceasefire violation along LoC,non-sarcastic,1.0
"CBI registers case against Health Ministry, NMC officials, heads of private medical colleges for ‘manipulating’ inspections",non-sarcastic,1.0
INDIA bloc says Supreme Court observations on Rahul Gandhi is ‘unwarranted’; Priyanka Gandhi says judges can’t decide who is a true Indian,non-sarcastic,0.95
Malegaon blast acquittals destroyed Congress ‘conspiracy’ to manufacture false narrative of Hindu terror: BJP,non-sarcastic,0.9
"Lok Sabha Speaker has sought urgent report on attack on BJP MP, MLA attack in north Bengal: Rijiju",non-sarcastic,1.0
"Air India crash report: Can’t draw conclusions, pilots’ conversation brief, says MoS Civil Aviation",non-sarcastic,0.95
"India, U.S. move to enhance defence partnership",non-sarcastic,1.0
"With PM Modi in Argentina, Congress recalls India's deep connect with country, Indira's 1968 visit",non-sarcastic,0.95
"India, U.K. sign trade deal, PMs launch new partnership framework",non-sarcastic,1.0
"Kavach 4.0 to cover 15,000 km of high-density rail routes",non-sarcastic,1.0
Jaishankar to visit China to attend Shanghai Cooperation Organisation Foreign Minister’s meeting,non-sarcastic,1.0
"Won’t allow ‘sinister exercise’ of poll roll revision in Bihar, says Congress",non-sarcastic,0.95
Bihar SIR row SC hearing updates: SC directs political parties to assist voters to file claims,non-sarcastic,1.0
Supreme Court judge Nagarathna expresses concern over worsening sex ratios in some States,non-sarcastic,1.0
ED says it has secured over 94% conviction rate in PMLA cases,non-sarcastic,0.95
Supreme Court cancels wrestler Sushil Kumar’s bail in Chhatrasal Stadium murder case,non-sarcastic,1.0
"Rajnath Singh arrives in Canberra to boost India-Australia defence, strategic ties",non-sarcastic,1.0
"India a secular nation, minorities safest in this country, says Kiren Rijiju",sarcastic,0.45
Congress to focus on Pahalgam terror attack in first week of Monsoon Session of Parliament,non-sarcastic,1.0
"Rains LIVE: Himachal monsoon death toll at 424,at least 45 still missing; 5 more bodies found in Uttarakhand’s Chamoli",non-sarcastic,1.0
"MEA ‘nearly lost the plot’ on Indus Treaty negotiations, says former Finance Secretary Subhash Garg",non-sarcastic,0.95
Rahul Gandhi pleads not guilty in Pune court in defamation case over comments on Savarkar,non-sarcastic,1.0
"PM Modi to visit Varanasi on August 2, inaugurate many infra projects",non-sarcastic,1.0
BJP reappoints Manmohan Samal as its Odisha unit president,non-sarcastic,1.0
"PM Modi in China Highlights: ‘Peace and tranquillity along border is like insurance policy for ties’, India tells China",non-sarcastic,1.0
"CJI Gavai faults judges’ conduct, says they must exercise their immense power with humility and responsibility",non-sarcastic,1.0
NEET-PG: Supreme Court issues notice on pleas for transparency,non-sarcastic,1.0
India in active dialogue with U.S. for free trade pact: Piyush Goyal,non-sarcastic,0.95
"Rahul Gandhi is risking his credibility, alleges BJP",non-sarcastic,1.0
Scope for adding 79 lakh more beneficiaries under food law: Govt in Rajya Sabha,non-sarcastic,0.95
Law does not require sharing details of persons not included in draft electoral roll: ECI tells Supreme Court,non-sarcastic,1.0
"India does not subscribe to any unilateral measures, government says on EU sanctions",non-sarcastic,1.0
"Dhankhar resigned for health reasons, shouldn’t make a fuss over this: Amit Shah",sarcastic,0.5
"Enforcement Directorate arrests one for facilitating ‘illegal’ transfer of ₹696.69 crore to Hong Kong, Singapore",non-sarcastic,1.0
"Lokpal wants to buy seven BMW cars, draws Opposition ire",non-sarcastic,0.95
Taliban Minister Muttaqi gets ‘warm welcome’; to meet Jaishankar on October 10,sarcastic,0.85
Activist seeks AG's nod to initiate contempt proceedings over remarks on CJI Gavai,non-sarcastic,1.0
"Constitutional validity does not mean desirability, ex-CJI Khanna tells one nation, one election panel",non-sarcastic,0.95
"Fewer foreign trips, protocol lapses upset Jagdeep Dhankhar; former Vice-President felt he had a diminished role",sarcastic,0.5
"Meeting on FMR, Myanmar border fencing inconclusive",non-sarcastic,1.0
"Forty regional parties declare ₹2,532 crore income in FY 23-24: ADR",non-sarcastic,1.0
Bhutan PM Tobgay visits Ram temple in Ayodhya,non-sarcastic,1.0
"NSA Doval meets Russia's First Deputy PM, discusses military-technical ties",non-sarcastic,1.0
Chief of Integrated Defence Staff to witness multilateral exercise Talisman Sabre 2025 in Australia,non-sarcastic,0.0
Three held in CBI drive against mule account network across seven States,non-sarcastic,1.0
"After controversy, CJI Bhushan Gavai’s mother undecided on being chief guest at RSS event",non-sarcastic,1.0
J&K High Court seeks MHA response on long-term visa status of deported Pakistan woman,non-sarcastic,1.0
"It’s my right as the Leader of the Opposition, but never allowed to speak in the House, says Rahul Gandhi",non-sarcastic,1.0
ED arrests Delhi man in ₹903 crore Chinese app fraud case,non-sarcastic,1.0
India not just a partner but co-traveller in Ghana’s development journey: PM Modi,non-sarcastic,0.95
"As Trump claims five jets were ‘shot down’ during Indo-Pak conflict, Congress demands ‘clear’ statement from PM",sarcastic,0.5
Opposition protest over Bihar electoral roll revision stalls Rajya Sabha proceedings,non-sarcastic,1.0
"Railways to get 17,000 non-AC coaches in next five years, says Vaishnaw",non-sarcastic,1.0
"‘No moral right’ to judge leaders over 75: Sharad Pawar, day after PM Modi’s birthday",sarcastic,0.65
"Operation Sindoor continues, there are no runners-up in war: Chief of Defence Staff",sarcastic,0.65
Why is India’s trade deficit with China a concern? What is the risk of increasing dependence? | Explained,non-sarcastic,1.0
Jurists pan Home Minister Amit Shah for his remarks on Salwa Judum judgment,non-sarcastic,0.95
Centre invokes Mutual Legal Assistance Treaty with Singapore over singer Zubeen Garg’s death: Assam CM Himanta Sarma,sarcastic,0.9
Supreme Court refuses relief to actor Jacqueline Fernandez in money laundering case,non-sarcastic,1.0
Australia-India Youth Dialogue announces delegates for 2025,non-sarcastic,1.0
Varsha Deshpande honoured with 2025 U.N. Population Award for advancing gender equality,non-sarcastic,0.95
"India, Saudi Arabia hold 7th Joint Defence Committee meeting in Delhi",non-sarcastic,1.0
India produces 239.30 million tonnes of milk: Centre,non-sarcastic,1.0
Supreme Court says academic Ali Khan Mahmudabad facing probe over Operation Sindoor posts can continue his writing,non-sarcastic,1.0
"Ahmedabad Air India flight crash: Fuel control switches ‘transitioned’ to cutoff position after take off, says interim probe",non-sarcastic,1.0
"Dinner gatherings at PM, BJP chief’s residences cancelled over floods in Punjab and other regions",non-sarcastic,0.95
"More than 31,500 government employees opt for UPS till July 20: Finance Ministry",non-sarcastic,1.0
"Congress accuses PM Modi of ignoring rain-hit Mandi's plight, says Texas is closer to his heart",sarcastic,0.85
NIA examining Malegaon blast case judgment,non-sarcastic,1.0
Former Jharkhand CM Shibu Soren on ventilator support: sources,non-sarcastic,1.0
"India, Brazil agree to expand scope of existing trade pact between India-Mercosur bloc",non-sarcastic,1.0
"Execution of Nimisha Priya in Yemen stalled, nothing adverse happening: Centre tells Supreme Court",non-sarcastic,0.95
"After studying a 160-year-old code, Supreme Court upholds rescinding of grant of land parcels by Portugal",non-sarcastic,0.95
Mann ki Baat earns ₹34.13 crore since inception: Centre,non-sarcastic,1.0
Army hosts curtain-raiser for Tri-Services Academia Technology Symposium in Delhi,non-sarcastic,1.0
Speaker Om Birla flags decline in standards of debate,non-sarcastic,0.95
"Deport foreigners but stop harassing Indians, says Jamiat chief on Assam evictions",non-sarcastic,1.0
Army Chief celebrates Deepavali with troops in forward areas; reaffirms operational readiness and civil-military synergy in Central Sector,non-sarcastic,1.0
Draft labour policy violates tripartite process: AITUC,non-sarcastic,1.0
Google officials depose before ED in online betting linked PMLA case,non-sarcastic,1.0
"Resignation only option before Justice Varma to avoid removal by Parliament, rules say",non-sarcastic,1.0
Utpal Kumar Singh to take over as CEO of Sansad TV,non-sarcastic,1.0
"At least two soldiers, two teachers killed in shooting stone, flash floods in Ladakh, J&K",non-sarcastic,1.0
"DRDO Jaisalmer guest house manager caught spying for Pakistan, arrested",non-sarcastic,1.0
"Supreme Court dismisses plea to include women political workers under POSH Act, says it will open a ‘Pandora’s box’",non-sarcastic,1.0
Supreme Court seeks Centre’s response on status of implementation of 2017 palliative care guidelines,non-sarcastic,1.0
PM Modi's silence on atrocities in Gaza 'total betrayal' of what India has stood for: Congress,non-sarcastic,1.0
AAP attacks BJP over Sonam Wangchuk’s detention,non-sarcastic,1.0
"Conspiracy angle in Delhi riots case politically motivated, say activists, lawyers",non-sarcastic,1.0
Parliamentary panel asks Air India for written answers on safety,non-sarcastic,1.0
ECI begins process of delisting another 476 Registered Unrecognised Political Parties,non-sarcastic,1.0
Incessant rain and flood disrupt life in northern India,non-sarcastic,1.0
NIA files chargesheet against eight more accused in LeT-linked narco-terror case,non-sarcastic,1.0
SC to hear on September 8 contempt plea against TN for appointment of DGP in-charge,non-sarcastic,1.0
Supreme Court to hear plea raising question if military discipline overwhelms religious freedom in Armed Forces,non-sarcastic,1.0
Filed breach of privilege complaint against Jharkhand officials: Nishikant Dubey after FIR against him,non-sarcastic,1.0
"Grow export-oriented crops, PM Modi tells farmers",non-sarcastic,0.95
"India’s diverging stance on Qatar vs. Israeli airstrikes in Lebanon, Yemen, Syria, Iran",sarcastic,0.4
"Will not interfere in Madras High Court order against DMK membership drive, says Supreme Court",non-sarcastic,1.0
Jaishankar meets U.S. ambassador-designate Sergio Gor,non-sarcastic,1.0
"Operation Sindoor was a reality check, says Defence Secretary; India-U.S. defence cooperation remains steady",non-sarcastic,0.95
"India, Australia launch joint research project on undersea surveillance",non-sarcastic,1.0
Justice B.V. Nagarathna: A dissent to safeguard the future,non-sarcastic,0.95
"Modi afraid of Trump, outsourced key decisions to United States: Congress",sarcastic,0.65
"PM Modi indulging in ‘vote revdi’ along with ‘vote chori’: Congress dig on ₹10,000 to Bihar women",sarcastic,0.8
India rains highlights: Union Home Ministry forms central teams to assess damage in disaster-hit States,non-sarcastic,1.0
Supreme Court reserves order on plea challenging removal of stray dogs from streets of Delhi NCR,non-sarcastic,1.0
"India can secure oil even if Russian imports sanctioned, says Oil Minister Puri",non-sarcastic,0.95
Election Commission of India activates field machinery for possible pan-India voter list revision from next month,non-sarcastic,1.0
NGO moves Supreme Court challenging ECI’s Special Intensive Revision of rolls in Bihar,non-sarcastic,1.0
‘Impeachment’ not the only route to act against judges for misconduct in office: Supreme Court,non-sarcastic,1.0
Congress demands law for reservation in private educational institutions in Winter Session,non-sarcastic,1.0
Stay of acquittal is ‘rarest of rare’: CJI on 7/11 case appeal,non-sarcastic,1.0
"35 million diaspora are India’s pride, says PM Modi in Trinidad and Tobago",non-sarcastic,1.0
Centre restarts retail sale of onions,non-sarcastic,1.0
Enforcement Directorate conducts multi-state raids in case against 'illegal' betting app,non-sarcastic,1.0
Supreme Court panel on students’ mental health gets State Nodal Officers; over 1 lakh survey responses received,non-sarcastic,1.0
"ED arrests Mohali-based builder in ₹4,817-crore foreign remittance case",non-sarcastic,1.0
‘Grave error’: Why Bombay HC acquitted all 12 convicted in 2006 Mumbai train blasts,non-sarcastic,1.0
